Timestamp,Accelerometer Value
2024-10-31 14:11:24.825,1.0094055
2024-10-31 14:11:24.838,-7.0316176E-4
2024-10-31 14:11:24.845,-1.0779209
2024-10-31 14:11:24.856,-0.10507565
2024-10-31 14:11:24.866,-0.0384887
2024-10-31 14:11:24.876,-0.5378513
2024-10-31 14:11:24.886,-1.3255312
2024-10-31 14:11:24.896,-1.9872026
2024-10-31 14:11:24.907,-2.312547
2024-10-31 14:11:24.916,-3.0242422
2024-10-31 14:11:24.927,-3.4602346
2024-10-31 14:11:24.937,-3.8592107
2024-10-31 14:11:24.947,-4.3218813
2024-10-31 14:11:24.957,-4.4716983
2024-10-31 14:11:24.967,-4.417328
2024-10-31 14:11:24.977,-3.7877471
2024-10-31 14:11:24.986,-4.961662
2024-10-31 14:11:24.998,-6.606179
2024-10-31 14:11:25.007,-7.380627
2024-10-31 14:11:25.017,-7.1125317
2024-10-31 14:11:25.027,-5.645203
2024-10-31 14:11:25.037,-4.569902
2024-10-31 14:11:25.047,-2.7352452
2024-10-31 14:11:25.058,-1.5653659
2024-10-31 14:11:25.067,-0.37048942
2024-10-31 14:11:25.077,0.8646737
2024-10-31 14:11:25.087,2.8135226
2024-10-31 14:11:25.102,5.305314
2024-10-31 14:11:25.107,20.35412
2024-10-31 14:11:25.119,16.33907
2024-10-31 14:11:25.128,-0.20957191
2024-10-31 14:11:25.137,0.72921276
2024-10-31 14:11:25.146,-0.277223
2024-10-31 14:11:25.160,0.5246446
2024-10-31 14:11:25.177,0.17185007
2024-10-31 14:11:25.177,1.7147756
2024-10-31 14:11:25.187,4.683891
2024-10-31 14:11:25.196,4.2703185
2024-10-31 14:11:25.207,3.859578
2024-10-31 14:11:25.216,2.8878822
2024-10-31 14:11:25.227,2.8957582
2024-10-31 14:11:25.236,2.4673324
2024-10-31 14:11:25.246,3.0310357
2024-10-31 14:11:25.257,1.7033628
2024-10-31 14:11:25.266,1.6888821
2024-10-31 14:11:25.277,0.529743
2024-10-31 14:11:25.286,-0.204987
2024-10-31 14:11:25.297,1.0782347
2024-10-31 14:11:25.307,1.0389351
2024-10-31 14:11:25.319,-0.044125553
2024-10-31 14:11:25.327,-1.7678183
2024-10-31 14:11:25.338,-2.6026688
2024-10-31 14:11:25.348,-3.261453
2024-10-31 14:11:25.358,-3.7518406
2024-10-31 14:11:25.367,-4.038073
2024-10-31 14:11:25.378,-4.6895614
2024-10-31 14:11:25.387,-4.5971503
2024-10-31 14:11:25.399,-5.406418
2024-10-31 14:11:25.407,-5.2906194
2024-10-31 14:11:25.419,-4.4065948
2024-10-31 14:11:25.427,-4.837078
2024-10-31 14:11:25.437,-5.075343
2024-10-31 14:11:25.447,-5.334006
2024-10-31 14:11:25.459,-5.4849205
2024-10-31 14:11:25.468,-5.713498
2024-10-31 14:11:25.481,-6.299376
2024-10-31 14:11:25.488,-6.192612
2024-10-31 14:11:25.498,-5.5435476
2024-10-31 14:11:25.508,-3.4509997
2024-10-31 14:11:25.519,-0.25722817
2024-10-31 14:11:25.529,3.7518573
2024-10-31 14:11:25.538,4.5273266
2024-10-31 14:11:25.548,7.8835425
2024-10-31 14:11:25.558,7.660193
2024-10-31 14:11:25.568,34.302433
2024-10-31 14:11:25.581,-3.090626
2024-10-31 14:11:25.589,-1.729148
2024-10-31 14:11:25.599,-0.2375836
2024-10-31 14:11:25.610,0.62854874
2024-10-31 14:11:25.618,5.047234
2024-10-31 14:11:25.628,6.4718165
2024-10-31 14:11:25.640,4.417835
2024-10-31 14:11:25.649,4.081071
2024-10-31 14:11:25.659,2.824186
2024-10-31 14:11:25.668,2.9317646
2024-10-31 14:11:25.678,3.0892959
2024-10-31 14:11:25.688,3.0996847
2024-10-31 14:11:25.698,2.440188
2024-10-31 14:11:25.709,0.59310883
2024-10-31 14:11:25.718,0.19767426
2024-10-31 14:11:25.728,-0.61363405
2024-10-31 14:11:25.738,-1.514939
2024-10-31 14:11:25.748,-2.5971973
2024-10-31 14:11:25.759,-3.0939744
2024-10-31 14:11:25.769,-3.6690464
2024-10-31 14:11:25.780,-4.274768
2024-10-31 14:11:25.789,-4.6685033
2024-10-31 14:11:25.801,-4.9250484
2024-10-31 14:11:25.808,-5.5469027
2024-10-31 14:11:25.819,-5.5194364
2024-10-31 14:11:25.828,-5.026344
2024-10-31 14:11:25.839,-5.1075134
2024-10-31 14:11:25.850,-5.309799
2024-10-31 14:11:25.859,-5.2771354
2024-10-31 14:11:25.870,-4.6634045
2024-10-31 14:11:25.879,-4.8267736
2024-10-31 14:11:25.889,-5.294315
2024-10-31 14:11:25.899,-6.132121
2024-10-31 14:11:25.909,-5.643491
2024-10-31 14:11:25.920,-4.3702116
2024-10-31 14:11:25.929,-0.84693944
2024-10-31 14:11:25.940,1.3572907
2024-10-31 14:11:25.950,2.9749901
2024-10-31 14:11:25.962,4.907191
2024-10-31 14:11:25.969,6.1021214
2024-10-31 14:11:25.980,8.746669
2024-10-31 14:11:25.989,31.077429
2024-10-31 14:11:26.016,-3.435804
2024-10-31 14:11:26.023,0.95361507
2024-10-31 14:11:26.025,-0.6008634
2024-10-31 14:11:26.029,1.1547623
